"ACC","American Campus Communities Inc","46.59","6246501416.94","n/a","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/acc",
"AEO","American Eagle Outfitters, Inc.","11.24","1989200629.8","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/aeo",
"AEP","American Electric Power Company, Inc.","68.99","33923215778.29","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/aep",
"AEL","American Equity Investment Life Holding Company","27.15","2409645036","n/a","2003","Finance","Life Insurance","http://www.nasdaq.com/symbol/ael",
"AXP","American Express Company","84.82","75810350556.52","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/axp",
"AFA","American Financial Group, Inc.","25.37","0","n/a","2012","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afa",
"AFG","American Financial Group, Inc.","99.2","8693579884.8","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afg",
"AFGE","American Financial Group, Inc.","27.37","0","n/a","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afge",
"AFGH","American Financial Group, Inc.","27.49","0","n/a","2015","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afgh",
"AMH","American Homes 4 Rent","22.88","5923425233.44","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/amh",
"AMH^A","American Homes 4 Rent","28.32","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/amh^a",
"AMH^B","American Homes 4 Rent","28.34","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/amh^b",
"AMH^C","American Homes 4 Rent","28.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/amh^c",
"AMH^D","American Homes 4 Rent","26.5","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/amh^d",
"AMH^E","American Homes 4 Rent","26.3","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/amh^e",
"AMH^F","American Homes 4 Rent","25.38","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/amh^f",
"AIG","American International Group, Inc.","63.19","58268559770.53","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/aig",
"AIG.WS","American International Group, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aig.ws",
"AMID","American Midstream Partners, LP","13.1","677675628.4","n/a","2011","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/amid",
"ARL","American Realty Investors, Inc.","8.65","134199214","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/arl",
"ARA","American Renal Associates Holdings, Inc","18.02","561351273.38","n/a","2016","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/ara",
"AWR","American States Water Company","47.52","1740001443.84","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/awr",
"AMT","American Tower Corporation (REIT)","133.88","56900265299.88","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/amt",
"AMT^B","American Tower Corporation (REIT)","121.41","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/amt^b",
"AVD","American Vanguard Corporation","18.05","537583673.45","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/avd",
"AWK","American Water Works","78.52","13991567213.52","n/a","2008","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/awk",
"APU","AmeriGas Partners, L.P.","44.63","4148718351.69","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/apu",
"AMP","AMERIPRISE FINANCIAL SERVICES, INC.","133.31","20323630342.17","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/amp",
"ABC","AmerisourceBergen Corporation (Holding Co)","93.21","20352973665.57","n/a","n/a","Health Care","Other Pharmaceuticals","http://www.nasdaq.com/symbol/abc",
"ANFI","Amira Nature Foods Ltd","5.65","168587598.45","n/a","2012","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/anfi",
"AMN","AMN Healthcare Services Inc","36.85","1765187705.05","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/amn",
"AP","Ampco-Pittsburgh Corporation","15.05","184678279.1","n/a","n/a","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/ap",
"APH","Amphenol Corporation","74.58","22792809583.5","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/aph",
"BETR","Amplify Snack Brands, inc.","9.71","745306372.38","n/a","2015","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/betr",
"AXR","AMREP Corporation","6.64","53637614.56","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/axr",
"AME","AMTEK, Inc.","62.22","14317331395.14","n/a","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/ame",
"AFSI^A","AmTrust Financial Services, Inc.","24.51","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/afsi^a",
"AFSI^B","AmTrust Financial Services, Inc.","24.62","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/afsi^b",
"AFSI^C","AmTrust Financial Services, Inc.","25.0722","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/afsi^c",
"AFSI^D","AmTrust Financial Services, Inc.","24.9","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/afsi^d",
"AFSI^E","AmTrust Financial Services, Inc.","25.4","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/afsi^e",
"AFSI^F","AmTrust Financial Services, Inc.","23.88","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/afsi^f",
"AFSS","AmTrust Financial Services, Inc.","25.3","0","n/a","2015","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afss",
"AFST","AmTrust Financial Services, Inc.","25.61","0","n/a","2015","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afst",
"AEUA","Anadarko Petroleum Corporation","40.181","0","n/a","2015","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/aeua",
"APC","Anadarko Petroleum Corporation","43.82","24554061114.8","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/apc",
"AU","AngloGold Ashanti Limited","10.02","4091408804.64","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/au",
"BUD","Anheuser-Busch Inbev SA","112.51","180943324971.56","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/bud",
"AXE","Anixter International Inc.","78.1","2594983870.6","n/a","n/a","Consumer Non-Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/axe",
"NLY","Annaly Capital Management Inc","12.33","12564072226.8","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nly",
"NLY^A","Annaly Capital Management Inc","25.925","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nly^a",
"NLY^C","Annaly Capital Management Inc","25.5","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nly^c",
"NLY^D","Annaly Capital Management Inc","25.44","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nly^d",
"NLY^E","Annaly Capital Management Inc","25.47","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nly^e",
"AMGP","Antero Midstream GP LP","21.49","4000797877.37","n/a","2017","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/amgp",
"AM","Antero Midstream Partners LP","32.72","6080750043.68","n/a","2014","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/am",
"AR","Antero Resources Corporation","21.64","6826287600.44","n/a","2013","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ar",
"ANTM","Anthem, Inc.","193.54","51285431083.4","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/antm",
"ANTX","Anthem, Inc.","52.53","13919725611.3","n/a","2015","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/antx",
"ANH","Anworth Mortgage Asset  Corporation","6.09","582396431.82","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/anh",
"ANH^A","Anworth Mortgage Asset  Corporation","26.65","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/anh^a",
"ANH^B","Anworth Mortgage Asset  Corporation","29.62","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/anh^b",
"ANH^C","Anworth Mortgage Asset  Corporation","24.93","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/anh^c",
"AON","Aon plc","134.66","35290348219.9","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/aon",
"APA","Apache Corporation","47.58","18101211254.1","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/apa",
"AIV","Apartment Investment and Management Company","42.97","6747245996.56","n/a","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/aiv",
"AIV^A","Apartment Investment and Management Company","26.9","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aiv^a",
"ARI","Apollo Commercial Real Estate Finance","18.39","1939003330.41","n/a","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ari",
"ARI^A.CL","Apollo Commercial Real Estate Finance","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ari^a.cl",
"ARI^C","Apollo Commercial Real Estate Finance","25.47","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ari^c",
"APO","Apollo Global Management, LLC","27.01","10978439655.36","n/a","2011","Finance","Investment Managers","http://www.nasdaq.com/symbol/apo",
"APO^A","Apollo Global Management, LLC","25.85","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/apo^a",
"AIB","Apollo Investment Corporation","25.3","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aib",
"AIY","Apollo Investment Corporation","26.59","0","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/aiy",
"AFT","Apollo Senior Floating Rate Fund Inc.","16.9","263184730.9","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/aft",
"AIF","Apollo Tactical Income Fund Inc.","16.49","238511788.74","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/aif",
"APLE","Apple Hospitality REIT, Inc.","18.42","4108580815.8","n/a","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/aple",
"AIT","Applied Industrial Technologies, Inc.","59.15","2308681106.55","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/ait",
"ATR","AptarGroup, Inc.","88.98","5554910619.9","n/a","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/atr",
"WTR","Aqua America, Inc.","32.71","5809350233.18","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/wtr",
"WAAS","AquaVenture Holdings Limited","15.12","399296943.36","n/a","2016","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/waas",
"ARMK","Aramark","40.36","9852447578.32","n/a","2013","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/armk",
"ABR","Arbor Realty Trust","8.31","509820577.5","n/a","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/abr",
"ABR^A","Arbor Realty Trust","25.57","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/abr^a",
"ABR^B","Arbor Realty Trust","25.4","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/abr^b",
"ABR^C","Arbor Realty Trust","26.2918","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/abr^c",
"ABRN","Arbor Realty Trust","25.4","0","n/a","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/abrn",
"ARC","ARC Document Solutions, Inc.","4.16","193139810.24","n/a","2004","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/arc",
"ARCX","Arc Logistic Partners LP","15.22","297028619.16","n/a","2013","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/arcx",
"MT","ArcelorMittal","24.55","25087733944.65","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/mt",
"ARH^C","Arch Capital Group Ltd.","25.57","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arh^c",
"ARCH","Arch Coal, Inc.","73.48","1838548884.92","n/a","2016","Energy","Coal Mining","http://www.nasdaq.com/symbol/arch",
"ADM","Archer-Daniels-Midland Company","40.9","23245806289.8","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/adm",
"AROC","Archrock, Inc.","11.15","791421871","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/aroc",
"ARNC","Arconic Inc.","24.19","10663592599.58","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/arnc",
"ARNC^B","Arconic Inc.","38.09","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arnc^b",
"ARCO","Arcos Dorados Holdings Inc.","8.15","1717296475.6","n/a","2011","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/arco",
"ARD","Ardagh Group S.A.","21.95","5134017200","n/a","2017","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/ard",
"ASC","Ardmore Shipping Corporation","7.95","266926099.5","n/a","2013","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/asc",
"AFC","Ares Capital Corporation","26.2","209600000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/afc",
"ACRE","Ares Commercial Real Estate Corporation","13","370275828","n/a","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/acre",
"ARDC","Ares Dynamic Credit Allocation Fund, Inc.","16.4","376590313.6","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/ardc",
"ARES","Ares Management L.P.","18.3","3874489047.9","n/a","2014","Finance","Investment Managers","http://www.nasdaq.com/symbol/ares",
"ARES^A","Ares Management L.P.","26.8","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ares^a",
"AGX","Argan, Inc.","62.6","971534409.4","n/a","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/agx",
"ANET","Arista Networks, Inc.","155.38","11188583462.12","n/a","2014","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/anet",
"AI","Arlington Asset Investment Corp","13.82","329515014.08","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/ai",
"AI^B","Arlington Asset Investment Corp","25.7538","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ai^b",
"AIC","Arlington Asset Investment Corp","24.25","0","n/a","2015","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/aic",
"AIW","Arlington Asset Investment Corp","24.91","0","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/aiw",
"AHH","Armada Hoffler Properties, Inc.","13.03","585244209.05","n/a","2013","Finance","Real Estate","http://www.nasdaq.com/symbol/ahh",
"ARR","ARMOUR Residential REIT, Inc.","25.57","1054310754.81","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/arr",
"ARR^A","ARMOUR Residential REIT, Inc.","25.32","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arr^a",
"ARR^B","ARMOUR Residential REIT, Inc.","24.999","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arr^b",
"AFI","Armstrong Flooring, Inc.","17.78","491856923.32","n/a","2016","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/afi",
"AWI","Armstrong World Industries Inc","45.3","2409681495.6","n/a","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/awi",
"ARW","Arrow Electronics, Inc.","79.56","7068327598.8","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/arw",
"AJG","Arthur J. Gallagher & Co.","56.87","10208961180","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/ajg",
"APAM","Artisan Partners Asset Management Inc.","31.15","2354662920.75","n/a","2013","Finance","Investment Managers","http://www.nasdaq.com/symbol/apam",
"ASA","ASA Gold and Precious Metals Limited","11.49","221641008.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asa",
"ABG","Asbury Automotive Group Inc","56.65","1192641176.65","n/a","2002","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/abg",
"AHP","Ashford Hospitality Prime, Inc.","10.25","327380469.5","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ahp",
"AHP^B","Ashford Hospitality Prime, Inc.","20.15","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ahp^b",
"AHT","Ashford Hospitality Trust Inc","6.07","591450195.71","n/a","2003","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/aht",
"AHT^A","Ashford Hospitality Trust Inc","25.475","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aht^a",
"AHT^D","Ashford Hospitality Trust Inc","25.38","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aht^d",
"AHT^F","Ashford Hospitality Trust Inc","24.91","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aht^f",
"AHT^G","Ashford Hospitality Trust Inc","24.95","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aht^g",
"ASH","Ashland Global Holdings Inc.","66.07","4111535241.09","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/ash",
"APB","Asia Pacific Fund, Inc. (The)","13.05","134990139.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/apb",
"GRR","Asia Tigers Fund, Inc. (The)","12.3","42641430.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grr",
"ASPN","Aspen Aerogels, Inc.","4.46","104847539.82","n/a","2014","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/aspn",
"AHL","Aspen Insurance Holdings Limited","50.8","3047412447.2","n/a","2003","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ahl",
"AHL^C","Aspen Insurance Holdings Limited","28.18","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ahl^c",
"AHL^D","Aspen Insurance Holdings Limited","25.42","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ahl^d",
"ASB","Associated Banc-Corp","25.1","3823228335.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/asb",
"ASB^C","Associated Banc-Corp","27","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asb^c",
"ASB^D","Associated Banc-Corp","25.04","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asb^d",
"AC","Associated Capital Group, Inc.","33.95","822563074.9","n/a","2015","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ac",
"AIZ","Assurant, Inc.","104.46","5723154271.08","n/a","2004","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/aiz",
"AGO","Assured Guaranty Ltd.","44.08","5369748460","n/a","2004","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ago",
"AGO^B","Assured Guaranty Ltd.","26.12","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ago^b",
"AGO^E","Assured Guaranty Ltd.","26.69","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ago^e",
"AGO^F","Assured Guaranty Ltd.","25.05","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ago^f",
"AF","Astoria Financial Corporation","20.17","2051806138.63","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/af",
"AF^C","Astoria Financial Corporation","26.0236","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/af^c",
"AZN","Astrazeneca PLC","32.92","83353440000","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/azn",
"HOME","At Home Group Inc.","23.28","1406269559.04","n/a","2016","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/home",
"T","AT&T Inc.","36.83","226430840000","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/t",
"ATTO","Atento S.A.","11","812999616","n/a","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/atto",
"ATH","Athene Holding Ltd.","48.85","9781742416.45","n/a","2016","Finance","Life Insurance","http://www.nasdaq.com/symbol/ath",
"ATKR","Atkore International Group Inc.","23.21","1472132685.76","n/a","2016","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/atkr",
"AT","Atlantic Power Corporation","2.35","270816718.95","n/a","n/a","Energy","Electric Utilities: Central","http://www.nasdaq.com/symbol/at",
"ATO","Atmos Energy Corporation","83.75","8817900066.25","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/ato",
"ATW","Atwood Oceanics, Inc.","7.5","603895665","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/atw",
"AUO","AU Optronics Corp","4.23","4071055681.53","n/a","2002","Technology","Semiconductors","http://www.nasdaq.com/symbol/auo",
"ATHM","Autohome Inc.","46.97","5415510611.28","n/a","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/athm",
"ALV","Autoliv, Inc.","116.05","10250130872.3","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/alv",
"AN","AutoNation, Inc.","41.12","4163869055.84","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/an",
"AZO","AutoZone, Inc.","493.15","13823337732.4","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/azo",
"AVB","AvalonBay Communities, Inc.","186.97","25761862068.81","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/avb",
"AGR","Avangrid, Inc.","43.69","13503237323.79","n/a","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/agr",
"ACP","Avenue Income Credit Strategies Fund","14.01","183167748.72","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/acp",
"AVY","Avery Dennison Corporation","93.22","8255337234.72","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/avy",
"AVH","Avianca Holdings S.A.","7.26","904765963.86","n/a","2013","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/avh",
"AVA","Avista Corporation","42.31","2724260299.45","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/ava",
"AVT","Avnet, Inc.","39.6","4949762756.4","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/avt",
"AVP","Avon Products, Inc.","3.69","1623037931.82","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/avp",
"AVX","AVX Corporation","17.12","2878259357.12","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/avx",
"AXTA","Axalta Coating Systems Ltd.","33.12","8018383993.92","n/a","2014","Basic Industries","Paints/Coatings","http://www.nasdaq.com/symbol/axta",
"AXS","Axis Capital Holdings Limited","63.87","5402118596.22","n/a","2003","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/axs",
"AXS^D","Axis Capital Holdings Limited","25.47","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/axs^d",
"AXS^E","Axis Capital Holdings Limited","24.69","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/axs^e",
"AXON          ","Axovant Sciences Ltd.","23.63","2537692478.38","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/axon",
"AZUL","Azul S.A.","23.43","7255217095.17","n/a","2017","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/azul",
"AZRE","Azure Power Global Limited","17.23","446531921.88","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/azre",
"AZZ","AZZ Inc.","48.85","1269819747.55","n/a","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/azz",
"BGS","B&G Foods, Inc.","33.5","2226894879","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/bgs",
"BW","Babcock","10.49","512244491.04","n/a","2015","Capital Goods","Building Products","http://www.nasdaq.com/symbol/bw",
"BGH","Babson Global Short Duration High Yield Fund","19.96","400354666.04","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/bgh",
"BMI","Badger Meter, Inc.","40.55","1180573997.6","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/bmi",
"BHGE","Baker Hughes, a GE company","37.37","15900308828.28","n/a","2017","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/bhge",
"BBN","BalckRock Taxable Municipal Bond Trust","23.13","1321048716.66","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/bbn",
"BLL","Ball Corporation","41.96","14734502067.52","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/bll",
"BGE^B","Baltimore Gas & Electric Company","26.19","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bge^b",
"BANC","Banc of California, Inc.","20.85","1047928964.7","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/banc",
"BANC^C","Banc of California, Inc.","26.99","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/banc^c",
"BANC^D","Banc of California, Inc.","26.21","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/banc^d",
"BANC^E","Banc of California, Inc.","26.915","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/banc^e",
"BBVA","Banco Bilbao Viscaya Argentaria S.A.","8.65","56801221843.3","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bbva",
"BBD","Banco Bradesco Sa","9.16","55739274267.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bbd",
"BBDO","Banco Bradesco Sa","9","54765662490","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bbdo",
"BCH","Banco De Chile","84.07","13678798087.15","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bch",
"BLX","Banco Latinoamericano de Comercio Exterior, S.A.","27.6","1082663240.4","n/a","1992","Finance","Commercial Banks","http://www.nasdaq.com/symbol/blx",
"BSBR","Banco Santander Brasil SA","8.27","62191317970","n/a","2009","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bsbr",
"BSAC","Banco Santander Chile","26.34","12409177423.44","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bsac",
"SAN","Banco Santander, S.A.","6.74","99928202842.7","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/san",
"SAN^A","Banco Santander, S.A.","25.98","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/san^a",
"SAN^B","Banco Santander, S.A.","24.62","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/san^b",
"SAN^C","Banco Santander, S.A.","25.56","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/san^c",
"SAN^I","Banco Santander, S.A.","26","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/san^i",
